_id,entity_names,length
563b937065f2883a1111834d,Armata di Mare,3
563b937065f2883a1111834e,Akkesoir,1
563b937065f2883a1111834f,Rizzoli,1
563b937065f2883a11118350,Crystal,1
563b937065f2883a11118351,A.S.98,1
563b937065f2883a11118352,Eaton,1
563b937065f2883a11118353,Jefferies,1
563b937065f2883a11118354,Bulzeye,1
563b937065f2883a11118355,"comma,",1
563b937065f2883a11118356,Navarre,1
563b937065f2883a11118357,Maxime,1
563b937065f2883a11118358,Maxima,1
563b937065f2883a11118359,Wallcandy Arts,2
563b937065f2883a1111835a,Delman,1
563b937065f2883a1111835b,J. America,2
563b937065f2883a1111835c,Alpentrachten,1
563b937065f2883a1111835d,Vakko,1
563b937065f2883a1111835e,Anoname,1
563b937065f2883a1111835f,Tex Tan,2
563b937065f2883a11118360,Blondo,1
563b937065f2883a11118361,Margaret Godfrey,2
563b937065f2883a11118362,Christian Lacroix,2
563b937065f2883a11118363,B-Real,1
563b937065f2883a11118364,E&O,1
563b937065f2883a11118365,FAIRPLAY,1
563b937065f2883a11118366,Ralph Marlin,2
563b937065f2883a11118367,Bombay,1
563b937065f2883a11118368,Paradox,1
563b937065f2883a11118369,Franco,1
563b937065f2883a1111836a,Myla,1
563b937065f2883a1111836b,Under the Nile,3
563b937065f2883a1111836c,Dina Bar-El,2
563b937065f2883a1111836d,Foot Traffic,2
563b937065f2883a1111836e,Country Kids,2
563b937065f2883a1111836f,Rugged Earth,2
563b937065f2883a11118370,Max and Cleo,3
563b937065f2883a11118371,Rawik,1
563b937065f2883a11118372,Colorado Clothing,2
563b937065f2883a11118373,Jodi Kristopher,2
563b937065f2883a11118374,Carushka,1
563b937065f2883a11118375,Pro-Keds,1
563b937065f2883a11118376,Mister Marcel,2
563b937065f2883a11118377,EKCO,1
563b937065f2883a11118378,OppoSuits,1
563b937065f2883a11118379,Blair,1
563b937065f2883a1111837a,Design Toscano,2
563b937065f2883a1111837b,Lot 29,2
563b937065f2883a1111837c,Arqueonautas,1
563b937065f2883a1111837d,Kayland,1
563b937065f2883a1111837e,La Strada,2
563b937065f2883a1111837f,Party Time Formals,3
563b937065f2883a11118380,Reference Point,2
563b937065f2883a11118381,United Wonders,2
563b937065f2883a11118382,Mo,1
563b937065f2883a11118383,Leitmotiv,1
563b937065f2883a11118384,Lemaré,1
563b937065f2883a11118385,Noa Lily,2
563b937065f2883a11118386,International Scene,2
563b937065f2883a11118387,Artful Dodger,2
563b937065f2883a11118388,Orlimar,1
563b937065f2883a11118389,Augusta Sportswear,2
563b937065f2883a1111838a,Sand,1
563b937065f2883a1111838b,Robe di Kappa,3
563b937065f2883a1111838c,Port Authority Signature,3
563b937065f2883a1111838d,Ubik,1
563b937065f2883a1111838e,Jenni by Jennifer Moore,4
563b937065f2883a1111838f,Liz Baker,2
563b937065f2883a11118390,Belt Maison,2
563b937065f2883a11118391,Hudson Jeans,2
563b937065f2883a11118392,Thursday Friday,2
563b937065f2883a11118393,Henry Margu,2
563b937065f2883a11118394,Infantry,1
563b937065f2883a11118395,Code V,2
563b937065f2883a11118396,Hollywood Nails,2
563b937065f2883a11118397,B² by Via Appia,4
563b937065f2883a11118398,Carhartt,1
563b937065f2883a11118399,Derek Lam 10 Crosby,4
563b937065f2883a1111839a,Hart,1
563b937065f2883a1111839b,Easy Street,2
563b937065f2883a1111839c,10.Deep,1
563b937065f2883a1111839d,Turkish,1
563b937065f2883a1111839e,Sundek,1
563b937065f2883a1111839f,Latte By Coffeeshop,3
563b937065f2883a111183a0,Murano,1
563b937065f2883a111183a1,Kenneth Cole,2
563b937065f2883a111183a2,nocollection,1
563b937065f2883a111183a3,Fratelli,1
563b937065f2883a111183a4,Silver Charm,2
563b937065f2883a111183a5,Toni Gard,2
563b937065f2883a111183a6,Cockpit USA,2
563b937065f2883a111183a7,Fratello,1
563b937065f2883a111183a8,Capt'n Sharky,2
563b937065f2883a111183a9,Saltaire,1
563b937065f2883a111183aa,Gore Running Wear,3
563b937065f2883a111183ab,Mosa,1
563b937065f2883a111183ac,Bulldog,1
563b937065f2883a111183ad,Yakuza Ink.,2
563b937065f2883a111183ae,Schmuddelwedda,1
563b937065f2883a111183af,Alyssa,1
563b937065f2883a111183b0,Giovanni Navarre,2
563b937065f2883a111183b1,Reisenthel,1
563b937065f2883a111183b2,Jim Thompson,2
563b937065f2883a111183b3,Energy Zone,2
563b937065f2883a111183b4,Coolman,1
563b937065f2883a111183b5,PROPPER,1
563b937065f2883a111183b6,Ray Ban,2
563b937065f2883a111183b7,Roberto Chillini,2
563b937065f2883a111183b8,HWR,1
563b937065f2883a111183b9,Krista Lee,2
563b937065f2883a111183ba,Lisa Marie Fernandez,3
563b937065f2883a111183bb,Guerilla de Luxe,3
563b937065f2883a111183bc,Markus Lupfer,2
563b937065f2883a111183bd,Opening Ceremony x Elvis,4
563b937065f2883a111183be,Level 99,2
563b937065f2883a111183bf,Max Edition,2
563b937065f2883a111183c0,Eleonora Carisi,2
563b937065f2883a111183c1,Donna,1
563b937065f2883a111183c2,Nordstom,1
563b937065f2883a111183c3,Whistler,1
563b937065f2883a111183c4,Whistles,1
563b937065f2883a111183c5,Peng,1
563b937065f2883a111183c6,Cubavera,1
563b937065f2883a111183c7,Hanna Banana,2
563b937065f2883a111183c8,Chervo,1
563b937065f2883a111183c9,Only Mine,2
563b937065f2883a111183ca,Body Frock,2
563b937065f2883a111183cb,Dona,1
563b937065f2883a111183cc,Lotus,1
563b937065f2883a111183cd,Victorious,1
563b937065f2883a111183ce,Minnie Rose,2
563b937065f2883a111183cf,Thinsulate,1
563b937065f2883a111183d0,Crewcuts,1
563b937065f2883a111183d1,Braqeez,1
563b937065f2883a111183d2,Konplott,1
563b937065f2883a111183d3,Rock&Rebellion,1
563b937065f2883a111183d4,DVS Shoe Co.,3
563b937065f2883a111183d5,Eagle Claw,2
563b937065f2883a111183d6,Private Suite,2
563b937065f2883a111183d7,Miniwear,1
563b937065f2883a111183d8,Rinascimento,1
563b937065f2883a111183d9,At Last,2
563b937065f2883a111183da,Stephane Verdino,2
563b937065f2883a111183db,Marimekko,1
563b937065f2883a111183dc,Forever Collectibles,2
563b937065f2883a111183dd,ChillNorway,1
563b937065f2883a111183de,Silverstar,1
563b937065f2883a111183df,Foley,1
563b937065f2883a111183e0,Just Cavalli,2
563b937065f2883a111183e1,Lino Fitness,2
563b937065f2883a111183e2,Anthony Richards,2
563b937065f2883a111183e3,Louis Vuitton,2
563b937065f2883a111183e4,Canada Goose,2
563b937065f2883a111183e5,Longchamp,1
563b937065f2883a111183e6,Backstage,1
563b937065f2883a111183e7,Zeppelin,1
563b937065f2883a111183e8,Fourever Funky,2
563b937065f2883a111183e9,WT02,1
563b937065f2883a111183ea,Michael Brandon,2
563b937065f2883a111183eb,Faith,1
563b937065f2883a111183ec,DEBY DEBO,2
563b937065f2883a111183ed,Jennifer Lopez,2
563b937065f2883a111183ee,Khirma Eliazov,2
563b937065f2883a111183ef,Rocky Outdoor Gear,3
563b937065f2883a111183f0,Gryphon,1
563b937065f2883a111183f1,Lorpen,1
563b937065f2883a111183f2,Becky & Gene,3
563b937065f2883a111183f3,Kurt Geiger,2
563b937065f2883a111183f4,Denim Design Lab,3
563b937065f2883a111183f5,Gianvito Rossi,2
563b937065f2883a111183f6,Samantha Chang,2
563b937065f2883a111183f7,Kingsley Home,2
563b937065f2883a111183f8,Orca,1
563b937065f2883a111183f9,PINK,1
563b937065f2883a111183fa,Ghast,1
563b937065f2883a111183fb,Tara Grinna,2
563b937065f2883a111183fc,GRUND,1
563b937065f2883a111183fd,Spiewak,1
563b937065f2883a111183fe,Jean Shop,2
563b937065f2883a111183ff,I want you,3
563b937065f2883a11118400,SLS3,1
563b937065f2883a11118401,Quechua,1
563b937065f2883a11118402,Nina Leonard,2
563b937065f2883a11118403,Schwinn,1
563b937065f2883a11118404,Demira,1
563b937065f2883a11118405,ANNA's dress affair,3
563b937065f2883a11118406,Little Bitty,2
563b937065f2883a11118407,Momo Baby,2
563b937065f2883a11118408,Fang,1
563b937065f2883a11118409,Pierre Cardin,2
563b937065f2883a1111840a,Cavallo,1
563b937065f2883a1111840b,Aloha,1
563b937065f2883a1111840c,Cavalli,1
563b937065f2883a1111840d,CCM,1
563b937065f2883a1111840e,Martin + Osa,3
563b937065f2883a1111840f,Panoply,1
563b937065f2883a11118410,Louis Quatorze,2
563b937065f2883a11118411,Sons of Heroes,3
563b937065f2883a11118412,R95th,1
563b937065f2883a11118413,Citadel,1
563b937065f2883a11118414,Inblu,1
563b937065f2883a11118415,Petunia Pickle Bottom,3
563b937065f2883a11118416,Georgiou,1
563b937065f2883a11118417,Janet Sport,2
563b937065f2883a11118418,7321 Design,2
563b937065f2883a11118419,Mademoiselle Tara,2
563b937065f2883a1111841a,Vidal Sassoon,2
563b937065f2883a1111841b,City Lights,2
563b937065f2883a1111841c,Beach Bums,2
563b937065f2883a1111841d,Leonhard Heyden,2
563b937065f2883a1111841e,Casadei,1
563b937065f2883a1111841f,Ruby Rd.,2
563b937065f2883a11118420,Trafalgar,1
563b937065f2883a11118421,Leonard Paris,2
563b937065f2883a11118422,Burberry Children,2
563b937065f2883a11118423,Beach Religion,2
563b937065f2883a11118424,Sister Jane,2
563b937065f2883a11118425,Le Specs,2
563b937065f2883a11118426,Der Kommissar,2
563b937065f2883a11118427,Biohazard,1
563b937065f2883a11118428,Juicy & Stone,3
563b937065f2883a11118429,Whitelabel,1
563b937065f2883a1111842a,WE Fashion,2
563b937065f2883a1111842b,Martin Gordon,2
563b937065f2883a1111842c,Schmid Shoes,2
563b937065f2883a1111842d,Maison Chic,2
563b937065f2883a1111842e,Antigua,1
563b937065f2883a1111842f,Kani GOLD,2
563b937065f2883a11118430,Rita C,2
563b937065f2883a11118431,Casablanca,1
563b937065f2883a11118432,Duck & Hyde,3
563b937065f2883a11118433,Friedrich,1
563b937065f2883a11118434,Fins,1
563b937065f2883a11118435,Meri Meri,2
563b937065f2883a11118436,Bobbie Burns,2
563b937065f2883a11118437,Officine Generale,2
563b937065f2883a11118438,Colemann,1
563b937065f2883a11118439,Red collar project,3
563b937065f2883a1111843a,Amsterdam Shoe Company,3
563b937065f2883a1111843b,Amoena,1
563b937065f2883a1111843c,Luke + Lilly,3
563b937065f2883a1111843d,Coors Light,2
563b937065f2883a1111843e,Club Monaco,2
563b937065f2883a1111843f,PJ Mark,2
563b937065f2883a11118440,Guinness,1
563b937065f2883a11118441,Sports Afield,2
563b937065f2883a11118442,6ixty 8ight,2
563b937065f2883a11118443,Ecosse,1
563b937065f2883a11118444,agon,1
563b937065f2883a11118445,Breckenridge,1
563b937065f2883a11118446,Dangerfield,1
563b937065f2883a11118447,Dereon,1
563b937065f2883a11118448,Bruuns Bazaar,2
563b937065f2883a11118449,Wembley,1
563b937065f2883a1111844a,BLOCH,1
563b937065f2883a1111844b,Moontide,1
563b937065f2883a1111844c,Butterfly,1
563b937065f2883a1111844d,American Fighter,2
563b937065f2883a1111844e,Cogent,1
563b937065f2883a1111844f,Betseyville,1
563b937065f2883a11118450,Mario Valentino,2
563b937065f2883a11118451,Pittsburgh,1
563b937065f2883a11118452,Style Butler,2
563b937065f2883a11118453,Toughskins,1
563b937065f2883a11118454,Delia's,1
563b937065f2883a11118455,Belldini,1
563b937065f2883a11118456,T2G,1
563b937065f2883a11118457,Ocean Minded,2
563b937065f2883a11118458,Muji,1
563b937065f2883a11118459,Apollo,1
563b937065f2883a1111845a,Castelli,1
563b937065f2883a1111845b,Blujeanious,1
563b937065f2883a1111845c,Raven Denim,2
563b937065f2883a1111845d,Ribcap,1
563b937065f2883a1111845e,Cygnus,1
563b937065f2883a1111845f,Sleeping on Snow,3
563b937065f2883a11118460,CUMIN,1
563b937065f2883a11118461,Nord Blanc,2
563b937065f2883a11118462,Worishofer,1
563b937065f2883a11118463,PbM,1
563b937065f2883a11118464,Royal Apparel,2
563b937065f2883a11118465,Kidgets,1
563b937065f2883a11118466,Pennant,1
563b937065f2883a11118467,Ludwig & Therese,3
563b937065f2883a11118468,P.R.I.M.A. Prom,2
563b937065f2883a11118469,Heys,1
563b937065f2883a1111846a,Vogart,1
563b937065f2883a1111846b,Koh Koh,2
563b937065f2883a1111846c,Cornelloki,1
563b937065f2883a1111846d,Hirschkogel,1
563b937065f2883a1111846e,Epoint,1
563b937065f2883a1111846f,Terry Lewis,2
563b937065f2883a11118470,Red Oak,2
563b937065f2883a11118471,Jesse James,2
563b937065f2883a11118472,Curvation,1
563b937065f2883a11118473,Rocky Boots,2
563b937065f2883a11118474,Datrek,1
563b937065f2883a11118475,Theia,1
563b937065f2883a11118476,Baron,1
563b937065f2883a11118477,Mac Duggal,2
563b937065f2883a11118478,Imking,1
563b937065f2883a11118479,Ogio,1
563b937065f2883a1111847a,Chelsea Flower,2
563b937065f2883a1111847b,Lola van der Keen,4
563b937065f2883a1111847c,Rock Eagle,2
563b937065f2883a1111847d,Elegant Moments,2
563b937065f2883a1111847e,Ruth,1
563b937065f2883a1111847f,Judith Leiber,2
563b937065f2883a11118480,WeSC,1
563b937065f2883a11118481,Nolan Miller,2
563b937065f2883a11118482,Wilsons Leather Outlet,3
563b937065f2883a11118483,Original Eskimo,2
563b937065f2883a11118484,La Perla,2
563b937065f2883a11118485,Peck & Peck,3
563b937065f2883a11118486,Vitali,1
563b937065f2883a11118487,Horny Toad,2
563b937065f2883a11118488,Essentielle Déco,2
563b937065f2883a11118489,Cartoon Network,2
563b937065f2883a1111848a,Little Chipipi,2
563b937065f2883a1111848b,Chico's,1
563b937065f2883a1111848c,Chyston 76,2
563b937065f2883a1111848d,G-SHOCK,1
563b937065f2883a1111848e,Pleasure Doing Business,3
563b937065f2883a1111848f,Le Temps Des Cerises,4
563b937065f2883a11118490,Lamica,1
563b937065f2883a11118491,Panama Jack,2
563b937065f2883a11118492,L.B. Evans,2
563b937065f2883a11118493,Lormar,1
563b937065f2883a11118494,Howe,1
563b937065f2883a11118495,Via Soho,2
563b937065f2883a11118496,Schott,1
563b937065f2883a11118497,Breckelles,1
563b937065f2883a11118498,10Feet,1
563b937065f2883a11118499,Manikó,1
563b937065f2883a1111849a,Tinkerbell,1
563b937065f2883a1111849b,Woodward,1
563b937065f2883a1111849c,Lazamani,1
563b937065f2883a1111849d,Top Dog Shirts,3
563b937065f2883a1111849e,Murray,1
563b937065f2883a1111849f,McQ Alexander McQueen,3
563b937065f2883a111184a0,John Richmond,2
563b937065f2883a111184a1,Exertek,1
563b937065f2883a111184a2,Philip Watch,2
563b937065f2883a111184a3,Hxby,1
563b937065f2883a111184a4,Florence,1
563b937065f2883a111184a5,Troppa,1
563b937065f2883a111184a6,Avia,1
563b937065f2883a111184a7,ByDanie,1
563b937065f2883a111184a8,Mandarina Duck,2
563b937065f2883a111184a9,Circle Y,2
563b937065f2883a111184aa,Fish 'N' Chips,3
563b937065f2883a111184ab,Northern Isles,2
563b937065f2883a111184ac,Undergear,1
563b937065f2883a111184ad,Doctor Who,2
563b937065f2883a111184ae,Trainerspotter,1
563b937065f2883a111184af,Pucci,1
563b937065f2883a111184b0,C.Allen,1
563b937065f2883a111184b1,TEXTILE Elizabeth and James,4
563b937065f2883a111184b2,J. Jill,2
563b937065f2883a111184b3,Polar,1
563b937065f2883a111184b4,Umit Benan,2
563b937065f2883a111184b5,Spartan,1
563b937065f2883a111184b6,Hanro,1
563b937065f2883a111184b7,Franco Ricci,2
563b937065f2883a111184b8,Pussy Deluxe,2
563b937065f2883a111184b9,Firado,1
563b937065f2883a111184ba,Heidi Marsh,2
563b937065f2883a111184bb,Gerry,1
563b937065f2883a111184bc,BLACK MARKET Art Company,4
563b937065f2883a111184bd,Crestview,1
563b937065f2883a111184be,All-Weather,1
563b937065f2883a111184bf,Kaelin,1
563b937065f2883a111184c0,Joan Rivers,2
563b937065f2883a111184c1,Sentry,1
563b937065f2883a111184c2,Envoy,1
563b937065f2883a111184c3,Baby Boom,2
563b937065f2883a111184c4,Ditch Plains,2
563b937065f2883a111184c5,Outdoor Life,2
563b937065f2883a111184c6,Ulvang,1
563b937065f2883a111184c7,David Meister,2
563b937065f2883a111184c8,Simpson,1
563b937065f2883a111184c9,Outfitters Nation,2
563b937065f2883a111184ca,Jason Wu,2
563b937065f2883a111184cb,Windsor Smith,2
563b937065f2883a111184cc,RG 512,2
563b937065f2883a111184cd,Empress,1
563b937065f2883a111184ce,Entertainbag,1
563b937065f2883a111184cf,KOI Beads,2
563b937065f2883a111184d0,Village,1
563b937065f2883a111184d1,Gear 1,2
563b937065f2883a111184d2,Bobby J,2
563b937065f2883a111184d3,Matthew Williamson for Ballantyne,4
563b937065f2883a111184d4,Ecko Red,2
563b937065f2883a111184d5,Rock Steady,2
563b937065f2883a111184d6,Aloha Republic,2
563b937065f2883a111184d7,Self,1
563b937065f2883a111184d8,Atelier Voisin,2
563b937065f2883a111184d9,Town & Country,3
563b937065f2883a111184da,Karman,1
563b937065f2883a111184db,T.U.K,1
563b937065f2883a111184dc,ICE ICEBERG,2
563b937065f2883a111184dd,WLG,1
563b937065f2883a111184de,Double K,2
563b937065f2883a111184df,Combat,1
563b937065f2883a111184e0,Noe,1
563b937065f2883a111184e1,Benchmark,1
563b937065f2883a111184e2,Walra,1
563b937065f2883a111184e3,Escada Home,2
563b937065f2883a111184e4,Archaic,1
563b937065f2883a111184e5,Bimini Bay,2
563b937065f2883a111184e6,Sara Kety,2
563b937065f2883a111184e7,Hammer Boxing,2
563b937065f2883a111184e8,Rifle,1
563b937065f2883a111184e9,Crockett & Jones,3
563b937065f2883a111184ea,Blue Sketch,2
563b937065f2883a111184eb,Weider,1
563b937065f2883a111184ec,Junic,1
563b937065f2883a111184ed,Rêve d'un jour,3
563b937065f2883a111184ee,Bergamo,1
563b937065f2883a111184ef,Blackout Tees,2
563b937065f2883a111184f0,Greg Norman,2
563b937065f2883a111184f1,Green George,2
563b937065f2883a111184f2,Cannondale,1
563b937065f2883a111184f3,Bergama,1
563b937065f2883a111184f4,Star City,2
563b937065f2883a111184f5,Alleson,1
563b937065f2883a111184f6,My Pant's,2
563b937065f2883a111184f7,P&N,1
563b937065f2883a111184f8,Stresa,1
563b937065f2883a111184f9,Sterntaler,1
563b937065f2883a111184fa,Elektrode,1
563b937065f2883a111184fb,Jennifer & Grace,3
563b937065f2883a111184fc,Rudolf Dassler,2
563b937065f2883a111184fd,Susana Monaco,2
563b937065f2883a111184fe,Naturino,1
563b937065f2883a111184ff,OndadeMar,1
563b937065f2883a11118500,Spy,1
563b937065f2883a11118501,CitySlips,1
563b937065f2883a11118502,Bata,1
563b937065f2883a11118503,Little Miss Matched,3
563b937065f2883a11118504,Vanessa Virginia,2
563b937065f2883a11118505,MiracleBody,1
563b937065f2883a11118506,L.L. Bean,2
563b937065f2883a11118507,Hickey Freeman,2
563b937065f2883a11118508,Mazine,1
563b937065f2883a11118509,French Kick,2
563b937065f2883a1111850a,John Blair,2
563b937065f2883a1111850b,J. Renee,2
563b937065f2883a1111850c,Lucchese,1
563b937065f2883a1111850d,Marbas,1
563b937065f2883a1111850e,Looney Tunes,2
563b937065f2883a1111850f,Boutique Moschino,2
563b937065f2883a11118510,Charlie Banana,2
563b937065f2883a11118511,Orla Kiely,2
563b937065f2883a11118512,Cotton Candy,2
563b937065f2883a11118513,ProClub,1
563b937065f2883a11118514,Old Varsity Brand,3
563b937065f2883a11118515,Vignerons & Traditions,3
563b937065f2883a11118516,Equipment,1
563b937065f2883a11118517,King Baby Studio,3
563b937065f2883a11118518,Leslie Fay,2
563b937065f2883a11118519,Isabel Marant,2
563b937065f2883a1111851a,Blue Cult,2
563b937065f2883a1111851b,Bagariny,1
563b937065f2883a1111851c,Hagemann,1
563b937065f2883a1111851d,TW Steel,2
563b937065f2883a1111851e,Corland,1
563b937065f2883a1111851f,JHats,1
563b937065f2883a11118520,Schöner Wohnen,2
563b937065f2883a11118521,La Nui,2
563b937065f2883a11118522,Jago,1
563b937065f2883a11118523,Chrissie Morris,2
563b937065f2883a11118524,Bella Taylor Handbags,3
563b937065f2883a11118525,Clarks Originals,2
563b937065f2883a11118526,Kön & Mön,3
563b937065f2883a11118527,Americo,1
563b937065f2883a11118528,Molecole,1
563b937065f2883a11118529,Passigatti,1
563b937065f2883a1111852a,Joana Danciu,2
563b937065f2883a1111852b,Barlow,1
563b937065f2883a1111852c,Iceberg,1
563b937065f2883a1111852d,Kanji,1
563b937065f2883a1111852e,Kream,1
563b937065f2883a1111852f,Dragik,1
563b937065f2883a11118530,Black Kaviar,2
563b937065f2883a11118531,Armani,1
563b937065f2883a11118532,ClaireChase,1
563b937065f2883a11118533,Brunello Cucinelli,2
563b937065f2883a11118534,Billionaire Boys Club,3
563b937065f2883a11118535,Reverb,1
563b937065f2883a11118536,Josh and Jazz,3
563b937065f2883a11118537,Fundamental Things,2
563b937065f2883a11118538,The City Design Group,4
563b937065f2883a11118539,Green Apple,2
563b937065f2883a1111853a,PUMA,1
563b937065f2883a1111853b,Alligator,1
563b937065f2883a1111853c,Bombshell by Katya Wildman,4
563b937065f2883a1111853d,Enrico Venturi,2
563b937065f2883a1111853e,Baci,1
563b937065f2883a1111853f,Black Rooster,2
563b937065f2883a11118540,B-Ware Outlet Store,3
563b937065f2883a11118541,French Laundry,2
563b937065f2883a11118542,April Cornell,2
563b937065f2883a11118543,s.Oliver,1
563b937065f2883a11118544,Small Wonders,2
563b937065f2883a11118545,PortoGear,1
563b937065f2883a11118546,Saddlelites,1
563b937065f2883a11118547,Green Comfort,2
563b937065f2883a11118548,Freemood,1
563b937065f2883a11118549,La Fee Maraboutée,3
563b937065f2883a1111854a,Sere Nade,2
563b937065f2883a1111854b,Eliane et Lena,3
563b937065f2883a1111854c,Genius,1
563b937065f2883a1111854d,Wellicious,1
563b937065f2883a1111854e,Dani Max,2
563b937065f2883a1111854f,Valor,1
563b937065f2883a11118550,Justin Timberlake,2
563b937065f2883a11118551,Valero Classics,2
563b937065f2883a11118552,Studio 1,2
563b937065f2883a11118553,Cute Stuff,2
563b937065f2883a11118554,Famous Stars & Straps,4
563b937065f2883a11118555,Pixar,1
563b937065f2883a11118556,Black Brown 1826,3
563b937065f2883a11118557,Papo,1
563b937065f2883a11118558,Le Coq Sportif,3
563b937065f2883a11118559,Case IH,2
563b937065f2883a1111855a,Million X,2
563b937065f2883a1111855b,JSR,1
563b937065f2883a1111855c,Evaw Wave,2
563b937065f2883a1111855d,Memphis,1
563b937065f2883a1111855e,RJ Colt,2
563b937065f2883a1111855f,Luxology,1
563b937065f2883a11118560,Briggs New York,3
563b937065f2883a11118561,Visconti,1
563b937065f2883a11118562,Corral,1
563b937065f2883a11118563,Niehoff,1
563b937065f2883a11118564,Henri Lloyd,2
563b937065f2883a11118565,Puntotres,1
563b937065f2883a11118566,Emma Cook,2
563b937065f2883a11118567,Death Clutch,2
563b937065f2883a11118568,Moose Creek,2
563b937065f2883a11118569,Monterey,1
563b937065f2883a1111856a,Freestyle Revolution,2
563b937065f2883a1111856b,Studio I,2
563b937065f2883a1111856c,Schiesser,1
563b937065f2883a1111856d,Studio M,2
563b937065f2883a1111856e,Austin & Ashley,3
563b937065f2883a1111856f,White Cross,2
563b937065f2883a11118570,OLOOK,1
563b937065f2883a11118571,FaFaFa,1
563b937065f2883a11118572,Royal Prestige,2
563b937065f2883a11118573,Studio Y,2
563b937065f2883a11118574,Cdc Clothing,2
563b937065f2883a11118575,Bacco Bucci,2
563b937065f2883a11118576,Fergalicious,1
563b937065f2883a11118577,First of April,3
563b937065f2883a11118578,Kikaninchen,1
563b937065f2883a11118579,Lori Goldstein,2
563b937065f2883a1111857a,Juvia,1
563b937065f2883a1111857b,Eucalyptus,1
563b937065f2883a1111857c,Team Apparel,2
563b937065f2883a1111857d,Napapijri,1
563b937065f2883a1111857e,Neom,1
563b937065f2883a1111857f,Grazie,1
563b937065f2883a11118580,Dunham,1
563b937065f2883a11118581,Nancy Nancy,2
563b937065f2883a11118582,John Green,2
563b937065f2883a11118583,Rhomtuft,1
563b937065f2883a11118584,Robert Allen,2
563b937065f2883a11118585,Little Mary,2
563b937065f2883a11118586,NHL,1
563b937065f2883a11118587,Lowrider Clothing,2
563b937065f2883a11118588,Athletech,1
563b937065f2883a11118589,O'MOI,1
563b937065f2883a1111858a,Umo Lorenzo,2
563b937065f2883a1111858b,Mark McNairy,2
563b937065f2883a1111858c,Gore,1
563b937065f2883a1111858d,Gianluca Isaia,2
563b937065f2883a1111858e,Swatch,1
563b937065f2883a1111858f,Opportunity,1
563b937065f2883a11118590,Gala,1
563b937065f2883a11118591,Philips,1
563b937065f2883a11118592,EUROSOCK,1
563b937065f2883a11118593,Sweater Project,2
563b937065f2883a11118594,Royal Robbins,2
563b937065f2883a11118595,Protective,1
563b937065f2883a11118596,Pierre Dumas,2
563b937065f2883a11118597,Alexis,1
563b937065f2883a11118598,Falls Creek,2
563b937065f2883a11118599,SpiritHoods,1
563b937065f2883a1111859a,Roman,1
563b937065f2883a1111859b,Misty Harbor,2
563b937065f2883a1111859c,Fresh Made,2
563b937065f2883a1111859d,Rigby & Peller,3
563b937065f2883a1111859e,A Pea In The Pod,5
563b937065f2883a1111859f,Rivet De Cru Jeans,4
563b937065f2883a111185a0,Cabo,1
563b937065f2883a111185a1,Helen Wang,2
563b937065f2883a111185a2,Le Donne,2
563b937065f2883a111185a3,Legnomagia,1
563b937065f2883a111185a4,TOMS,1
563b937065f2883a111185a5,Marcel,1
563b937065f2883a111185a6,Vaude,1
563b937065f2883a111185a7,Di Berardino Walter Valentino,4
563b937065f2883a111185a8,Honsel,1
563b937065f2883a111185a9,c.o.v.e.r.,1
563b937065f2883a111185aa,Wilson,1
563b937065f2883a111185ab,Virtual Sensuality,2
563b937065f2883a111185ac,Revillon,1
563b937065f2883a111185ad,Freetress,1
563b937065f2883a111185ae,Smith,1
563b937065f2883a111185af,Finamore Napoli,2
563b937065f2883a111185b0,ZAC Zac Posen,3
563b937065f2883a111185b1,Götzburg,1
563b937065f2883a111185b2,Yeti,1
563b937065f2883a111185b3,RAD,1
563b937065f2883a111185b4,PZI Jeans,2
563b937065f2883a111185b5,Philo-Sofie,1
563b937065f2883a111185b6,Wallace,1
563b937065f2883a111185b7,LBW,1
563b937065f2883a111185b8,Pamela Mccoy,2
563b937065f2883a111185b9,Field & Stream,3
563b937065f2883a111185ba,Mowave,1
563b937065f2883a111185bb,Osgoode Marley,2
563b937065f2883a111185bc,LBH,1
563b937065f2883a111185bd,Leo's,1
563b937065f2883a111185be,CB Fusion,2
563b937065f2883a111185bf,PGA TOUR,2
563b937065f2883a111185c0,Caesars,1
563b937065f2883a111185c1,Venum,1
563b937065f2883a111185c2,Mufflon,1
563b937065f2883a111185c3,Won Hundred,2
563b937065f2883a111185c4,Carabella,1
563b937065f2883a111185c5,120% Lino,2
563b937065f2883a111185c6,Brother,1
563b937065f2883a111185c7,Steadfast Brand,2
563b937065f2883a111185c8,Gandys,1
563b937065f2883a111185c9,Marco Biella,2
563b937065f2883a111185ca,Cerruti 1881,2
563b937065f2883a111185cb,Zeiss,1
563b937065f2883a111185cc,Maggie & Zoe,3
563b937065f2883a111185cd,Joe Browns,2
563b937065f2883a111185ce,Yezz Clothing,2
563b937065f2883a111185cf,ZAK,1
563b937065f2883a111185d0,Virgo,1
563b937065f2883a111185d1,Supreme,1
563b937065f2883a111185d2,Dale Dressin,2
563b937065f2883a111185d3,Revgear,1
563b937065f2883a111185d4,Kylie,1
563b937065f2883a111185d5,Celsius,1
563b937065f2883a111185d6,Bogner Jeans,2
563b937065f2883a111185d7,GLORY CHEN,2
563b937065f2883a111185d8,Classiques Entier,2
563b937065f2883a111185d9,Grand Step Shoes,3
563b937065f2883a111185da,illy,1
